code,display,definition,system_url,system_name
5.8,Other operations on sympathetic nerves of ganglia,Other operations on sympathetic nerves of ganglia,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
5.9,Other operations on nervous system,Other operations on nervous system,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.1,Diagnostic procedures on thyroid and parathyroid glands,Diagnostic procedures on thyroid and parathyroid glands,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.2,Unilateral thyroid lobectomy,Unilateral thyroid lobectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.3,Other partial thyroidectomy,Other partial thyroidectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.4,Complete thyroidectomy,Complete thyroidectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.5,Substernal thyroidectomy,Substernal thyroidectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.6,Excision of lingual thyroid,Excision of lingual thyroid,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.7,Excision of thyroglossal duct or tract,Excision of thyroglossal duct or tract,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.8,Parathyroidectomy,Parathyroidectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
6.9,Other operations on thyroid (region) and parathyroid,Other operations on thyroid (region) and parathyroid,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.1,"Diagnostic procedures on adrenal glands, pituitary gland, pineal gland, and thymus","Diagnostic procedures on adrenal glands, pituitary gland, pineal gland, and thymus",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.2,Partial adrenalectomy,Partial adrenalectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.3,Bilateral adrenalectomy,Bilateral adrenalectomy,http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
7.4,"Other operations on adrenal glands, nerves, and vessels","Other operations on adrenal glands, nerves, and vessels",http://fhir.hie.moh.gov.my/CodeSystem/procedure-code-my-core,CodeSystemProcedureCodeMyCore
